timestamp,node,message_id,direction,status,payload
4.0549,ENGINE_ECU,0x165,RX,OK,AC F4 49 57 88 BB 84 89
4.0572,DASHBOARD,0x194,TX,CRC_FAIL,8E E4 A0 3B 52 F4 7A EB
4.0619,AIRBAG_ECU,0x1EA,RX,OK,05 7E 3A 79 FB 51 8C 0A
4.0666,ABS_ECU,0x19F,TX,OK,C5 6F 50 56 B1 A7 F2 CA
4.0714,AIRBAG_ECU,0x1D7,TX,CRC_FAIL,BA 85 06 40 F3 9E 27 25
4.0743,ENGINE_ECU,0x1C3,RX,OK,06 6F 6A DA 21 60 7F B3
4.0783,AIRBAG_ECU,0x15A,TX,OK,98 D7 3F C4 A5 B4 20 88
4.0815,AIRBAG_ECU,0x1B7,RX,CRC_FAIL,61 61 B2 8E FD CA 62 5F
4.0834,DASHBOARD,0x196,TX,OK,FA E6 BC 56 5B B5 11 56
4.0856,STEERING_ECU,0x149,TX,OK,69 51 44 1C 65 0E 64 8E
4.0875,DASHBOARD,0x1CD,RX,ERROR,21 C6 1D 25 DC AD 5D F1
4.0921,ENGINE_ECU,0x10E,RX,CRC_FAIL,23 AF 3A 2A C1 93 16 9C
4.0934,AIRBAG_ECU,0x1B5,TX,OK,40 B1 24 F1 0F 87 E5 3D
4.0954,ABS_ECU,0x1CC,TX,OK,05 AF C8 D1 94 3F FF DB
4.1001,DASHBOARD,0x1A7,TX,TIMEOUT,D7 D5 53 61 12 3E CD 5E
4.1037,ABS_ECU,0x1B1,RX,OK,58 11 82 3B 2A 98 2E C9
4.1077,ABS_ECU,0x121,RX,OK,EC A6 F1 B7 BF F2 90 AD
4.1113,STEERING_ECU,0x1F6,TX,OK,73 DB 72 46 AA 46 F4 3A
4.115,STEERING_ECU,0x119,TX,TIMEOUT,FC E8 50 14 B4 77 4C EF
4.118,ABS_ECU,0x1C8,RX,OK,79 5D 56 A7 6B A5 1C 64
4.1204,AIRBAG_ECU,0x11F,RX,OK,6E BA 51 99 09 98 1A D5
4.1222,ABS_ECU,0x128,RX,OK,27 BF 52 1D CC C9 14 7F
4.126,ENGINE_ECU,0x1C3,TX,OK,1A 13 E9 F3 F3 E6 04 12
4.1306,ENGINE_ECU,0x180,TX,OK,1C 63 1E A6 B1 35 25 2B
4.1324,ABS_ECU,0x187,RX,OK,D1 41 F5 04 B6 BB D0 F8
4.1366,STEERING_ECU,0x1EF,RX,CRC_FAIL,27 2E CC 07 30 81 68 30
4.1379,AIRBAG_ECU,0x164,TX,OK,E9 40 F9 6A 64 E9 A7 1D
4.1422,AIRBAG_ECU,0x105,TX,OK,EC 2C 02 1B 63 6E 43 54
4.1464,STEERING_ECU,0x1E9,RX,TIMEOUT,2F 64 54 13 42 37 61 E3
4.1483,ENGINE_ECU,0x1C8,RX,TIMEOUT,DC EE 91 9A A9 4C 0C 34
4.1508,ABS_ECU,0x17B,TX,CRC_FAIL,4B 52 BF 56 45 D5 2A 87
4.1536,ABS_ECU,0x156,RX,OK,FF 28 94 56 33 0A A7 47
4.1548,DASHBOARD,0x18E,TX,CRC_FAIL,98 1C B2 65 C9 16 7D 83
4.158,DASHBOARD,0x15B,RX,CRC_FAIL,8D 80 76 C2 49 C2 85 EF
4.1611,AIRBAG_ECU,0x11F,RX,TIMEOUT,7C 94 83 3A 29 14 AE 52
4.1649,AIRBAG_ECU,0x105,RX,OK,49 CA FE A4 0F 1C 92 2B
4.1693,AIRBAG_ECU,0x179,RX,OK,02 32 08 9D C4 4A 0A 65
4.1714,STEERING_ECU,0x1D1,TX,ERROR,7A 1D 63 4F 19 68 09 3C
4.1743,DASHBOARD,0x1F0,TX,OK,BC 01 B2 FC CD 9B 0C 26
4.1762,STEERING_ECU,0x17C,TX,ERROR,89 E6 52 F1 46 5E 65 60
4.1784,STEERING_ECU,0x18F,RX,CRC_FAIL,25 73 BF 3F 74 3B 9F CB
4.1808,ENGINE_ECU,0x1A8,RX,TIMEOUT,D0 57 8C C4 6D 84 2E B6
4.1836,AIRBAG_ECU,0x189,RX,OK,AB 89 EB 06 0C DA 2B 2A
4.1879,ABS_ECU,0x11C,TX,ERROR,BE 4E AF 37 76 6C D5 6B
4.1923,STEERING_ECU,0x15D,RX,OK,ED 23 17 FE 32 F4 38 E5
4.195,ENGINE_ECU,0x191,RX,OK,42 53 9F A3 CF 50 BA D2
4.196,ABS_ECU,0x111,RX,ERROR,88 1C 39 60 DD EF A4 CB
4.1981,STEERING_ECU,0x11E,RX,OK,BF ED 64 DE C5 3E EC B5
4.2022,ABS_ECU,0x161,TX,OK,E7 5C 8B 21 49 14 C0 03
4.2062,DASHBOARD,0x1CB,TX,OK,70 BD CD AE 6B 2C 24 55
4.209,AIRBAG_ECU,0x1D8,TX,OK,86 B9 D8 B9 85 FD 22 06
4.2123,AIRBAG_ECU,0x14C,TX,TIMEOUT,E0 9A 72 72 DD 6D AE 4E
4.2169,ENGINE_ECU,0x1D7,RX,OK,17 6F 36 A9 B9 B2 7F D7
4.2203,ENGINE_ECU,0x1C3,RX,OK,52 3F F6 8A 0C 5F AF F1
4.2218,STEERING_ECU,0x1A9,TX,OK,8C C9 77 D2 7D 9F 51 F3
4.2245,AIRBAG_ECU,0x1AD,RX,CRC_FAIL,FC FB C9 7F B5 01 D8 CE
4.2262,ABS_ECU,0x13F,TX,ERROR,7B F0 D3 62 8C 7D FC FF
4.2292,ENGINE_ECU,0x1FE,RX,OK,57 12 EE D8 32 61 4E B9
4.2324,AIRBAG_ECU,0x1D9,RX,OK,65 BF 80 49 AC D6 1A EB
4.2338,AIRBAG_ECU,0x152,TX,ERROR,92 D5 C3 F4 C2 88 51 5E
4.238,STEERING_ECU,0x196,TX,OK,34 9E A4 B4 73 5E 89 75
4.2403,DASHBOARD,0x180,RX,OK,5A 44 C6 A3 64 26 75 D1
4.2421,DASHBOARD,0x1E0,RX,OK,E8 EF 19 B6 26 52 CC 01
4.2453,STEERING_ECU,0x1E9,TX,OK,7B 3B 31 1C 3A 4F C6 D2
4.2492,DASHBOARD,0x164,RX,TIMEOUT,BE E5 D1 4A B7 5B CB 5A
4.2525,DASHBOARD,0x174,TX,OK,97 28 9C B7 0F BE C8 51
4.2567,DASHBOARD,0x145,RX,OK,89 B1 77 60 BC 76 7E 62
4.2608,AIRBAG_ECU,0x160,TX,CRC_FAIL,97 75 48 38 8F AF 6A BF
4.2632,ABS_ECU,0x1B1,TX,OK,6A 43 4D 06 41 24 61 19
4.2676,DASHBOARD,0x151,TX,OK,09 52 15 F6 BD D9 CB F5
4.2715,STEERING_ECU,0x15F,RX,OK,FC 2E 8A 3E B5 29 4E E7
4.2755,ABS_ECU,0x18C,RX,TIMEOUT,A4 2C 54 46 10 E2 BB CA
4.2797,AIRBAG_ECU,0x159,TX,OK,28 2A F9 53 37 FC 90 4D
4.2833,AIRBAG_ECU,0x18F,RX,OK,9F B4 FD 64 5D 3F 48 74
4.2875,ABS_ECU,0x149,TX,OK,70 4A 75 69 07 39 AC 93
4.2907,ABS_ECU,0x109,TX,ERROR,4D 5B A2 D6 A5 F6 71 12
4.292,AIRBAG_ECU,0x172,RX,CRC_FAIL,50 05 80 36 98 90 44 B8
4.2953,ABS_ECU,0x1EB,TX,OK,5A E7 A6 AB 55 1A 4B B8
4.2979,ABS_ECU,0x125,TX,TIMEOUT,C0 AA 7F DA 47 CA F8 B1
4.3027,ENGINE_ECU,0x13F,RX,OK,A6 77 49 DD 39 86 14 9A
4.3047,STEERING_ECU,0x145,TX,TIMEOUT,B0 00 57 BF 25 55 E5 31
4.3091,ABS_ECU,0x1AD,RX,OK,09 9D 96 C1 17 A0 02 66
4.3117,DASHBOARD,0x15C,RX,OK,47 11 D5 D9 BD 33 1B 8A
4.3135,STEERING_ECU,0x1B1,RX,OK,CA FE 64 97 66 CC 64 F3
4.3171,DASHBOARD,0x1D6,RX,OK,DC 24 70 34 A4 3C 98 CF
4.3206,DASHBOARD,0x1C2,RX,OK,3A B8 AA F2 F2 30 A3 5E
4.3229,ABS_ECU,0x1A8,TX,TIMEOUT,2E 36 94 02 32 09 2C 0D
4.3273,ABS_ECU,0x1F0,RX,OK,3D 59 1E 6B 33 96 15 21
4.3311,ENGINE_ECU,0x1CA,TX,TIMEOUT,19 2A E7 7B 86 D9 9A 18
4.335,STEERING_ECU,0x130,RX,OK,56 BC B4 AB 6C 15 FC 2A
4.3376,AIRBAG_ECU,0x142,RX,CRC_FAIL,DD 24 0D A9 C0 7A A3 CE
4.3387,AIRBAG_ECU,0x135,TX,OK,28 70 E7 88 2E FE A9 45
4.3414,STEERING_ECU,0x1D2,TX,OK,59 01 A9 4E 25 69 6D 5F
4.3438,ENGINE_ECU,0x1DA,RX,OK,1C DB 89 E1 CC FE 1C 6F
4.3472,ENGINE_ECU,0x1C2,TX,ERROR,0D EE 57 81 A2 35 D2 31
4.3514,STEERING_ECU,0x1D9,RX,OK,88 2C 2A DE 01 25 8C E0
4.3528,ABS_ECU,0x19D,RX,OK,38 8C 1D 0D F7 4A 08 4E
4.3573,STEERING_ECU,0x147,TX,OK,CE 01 3B 8D 80 60 C8 CB
4.3587,DASHBOARD,0x1FE,TX,OK,F2 5A BD 48 DC 9B F2 9B
4.3612,DASHBOARD,0x137,RX,OK,7D BA FB 1B 5C 2D 36 E6
4.3654,ABS_ECU,0x1CD,RX,CRC_FAIL,BC F3 90 2B E4 40 EB A1
4.3667,STEERING_ECU,0x1FA,TX,OK,88 3E F8 38 16 43 7F 4E
4.3707,AIRBAG_ECU,0x154,RX,TIMEOUT,96 CD 73 2F 77 96 31 89
4.3752,DASHBOARD,0x1E1,RX,OK,83 8D 2C 10 37 C9 2E 69
4.3776,ABS_ECU,0x1EE,RX,CRC_FAIL,38 EC C4 47 07 EF 61 EC
4.3801,STEERING_ECU,0x1B8,TX,ERROR,29 BA 2A 12 B5 E6 F8 6F
4.3818,STEERING_ECU,0x19D,RX,CRC_FAIL,8E 18 89 D4 93 C5 B8 AB
4.3857,AIRBAG_ECU,0x1BC,RX,OK,B9 F6 12 92 CC C0 3F 69
4.3904,STEERING_ECU,0x19E,TX,ERROR,E9 90 0C 26 A5 1F 2C 69
4.3945,STEERING_ECU,0x1C7,TX,ERROR,0E 0A E1 10 7C CB E2 58
4.3971,STEERING_ECU,0x15C,RX,OK,CD 2F 24 E3 32 5A 22 6B
4.3988,ENGINE_ECU,0x1AA,RX,OK,89 61 AF C2 9C 1F 02 E2
4.4025,DASHBOARD,0x119,TX,OK,42 51 D7 EA 02 44 EB 18
4.4049,ABS_ECU,0x106,RX,OK,38 A5 78 AE 97 CD 54 F5
4.4063,ABS_ECU,0x147,RX,CRC_FAIL,0A DB 34 AD C5 C6 1C F5
4.411,STEERING_ECU,0x18C,TX,CRC_FAIL,C6 1B 43 EA 22 85 31 04
4.4122,ENGINE_ECU,0x1B5,TX,OK,2D 1A 26 0A 79 EC EF 46
4.4154,STEERING_ECU,0x1C5,RX,OK,DF C6 D9 8A F1 D1 8B F7
4.4198,ABS_ECU,0x19D,RX,OK,94 2B D3 20 CA 45 62 E5
4.4209,DASHBOARD,0x1A9,TX,OK,A5 B9 9F E2 9A 1E AB 1E
4.4222,ENGINE_ECU,0x1F5,TX,OK,82 A2 16 4D 80 83 3E 22
4.4249,DASHBOARD,0x1F2,TX,OK,D0 EA 1E F1 1A 1E 75 51
4.4289,AIRBAG_ECU,0x18B,TX,OK,72 30 1B 91 AE 2C 91 D0
4.4313,ABS_ECU,0x172,RX,OK,66 28 C1 8B A5 FF 32 F6
4.4362,ABS_ECU,0x1FE,TX,OK,3E 58 86 37 18 5C C6 66
4.4385,AIRBAG_ECU,0x162,RX,OK,75 A3 49 5B 64 50 37 65
4.4421,AIRBAG_ECU,0x168,TX,ERROR,34 23 63 44 8A CF C0 EE
4.4466,DASHBOARD,0x152,TX,CRC_FAIL,91 27 14 C2 EB 68 17 8D
4.4497,ABS_ECU,0x161,RX,OK,CA 4D F9 89 56 79 5F D3
4.4514,AIRBAG_ECU,0x18A,TX,CRC_FAIL,56 89 C0 AA C3 AC B9 F0
4.456,AIRBAG_ECU,0x1E9,RX,OK,C6 92 2E 26 B5 66 A2 F1
4.4607,ENGINE_ECU,0x10D,RX,OK,26 44 DA 97 73 6B 57 56
4.4628,AIRBAG_ECU,0x1BE,TX,OK,0F C4 8F 46 98 58 12 90
4.4662,DASHBOARD,0x15E,RX,OK,04 66 2B 25 B9 D7 ED D9
4.4702,AIRBAG_ECU,0x1C2,TX,ERROR,96 C0 7E 49 7B 12 EB FC
4.4748,DASHBOARD,0x1F4,RX,OK,F6 C5 B3 9F 1C F2 75 39
4.4795,AIRBAG_ECU,0x10C,TX,ERROR,D6 24 1E 1B 44 63 CC B2
4.4825,AIRBAG_ECU,0x1CF,RX,CRC_FAIL,EE F4 28 1F F9 0E 15 06
4.4865,STEERING_ECU,0x1D4,TX,OK,04 29 79 5D A0 A0 DF 79
4.4875,AIRBAG_ECU,0x135,RX,OK,46 60 CD DA 77 61 DD 5E
4.4885,DASHBOARD,0x14F,TX,CRC_FAIL,51 B3 8E D1 9B 7D CD D1
4.4915,DASHBOARD,0x119,RX,OK,78 4C 2A 43 28 97 B7 EF
4.4944,ABS_ECU,0x15A,TX,OK,98 39 BE C4 41 66 E5 C3
4.4957,AIRBAG_ECU,0x171,RX,OK,05 DF D2 15 E0 45 12 DC
4.4995,ABS_ECU,0x14B,TX,OK,71 48 38 6E C3 9E 12 3E
4.5039,DASHBOARD,0x1EF,RX,OK,64 DE 9C A6 43 FE AA 71
4.5063,ABS_ECU,0x1E8,TX,OK,04 9C 3B 19 A6 2D D7 A5
4.5074,ENGINE_ECU,0x16C,RX,OK,50 4D 9F C9 01 C8 05 19
4.5119,ENGINE_ECU,0x1C5,RX,OK,C2 7D 10 92 E4 C9 21 EA
4.5167,STEERING_ECU,0x1D5,RX,OK,1F 14 AD 01 8A DA C0 41
4.519,DASHBOARD,0x1D1,RX,OK,A0 4E 20 6C 06 F7 BB A3
4.5229,DASHBOARD,0x162,RX,OK,66 BB B1 A2 F6 6D 24 BA
4.5275,ABS_ECU,0x186,TX,OK,91 AA 4E C2 39 C4 73 A3
4.5296,DASHBOARD,0x1B2,TX,OK,98 E5 DC 11 40 41 07 EF
4.5324,AIRBAG_ECU,0x14F,TX,OK,57 5B 4A D7 BE 10 41 D4
4.536,AIRBAG_ECU,0x1FC,RX,OK,64 C7 78 F4 B9 F2 2B 4C
4.5376,AIRBAG_ECU,0x1CC,TX,TIMEOUT,5D 39 93 B6 45 A9 3B EE
4.5401,AIRBAG_ECU,0x11B,RX,CRC_FAIL,16 5F 7B 22 05 E7 5F 67
4.5432,ENGINE_ECU,0x171,RX,OK,B2 DF 3D 4A B7 8F 00 38
4.5444,ABS_ECU,0x17F,RX,OK,9A 30 D8 76 7A 2B 2B 15
4.5492,STEERING_ECU,0x17F,RX,OK,1E 38 18 09 31 4E B3 39
4.5524,DASHBOARD,0x193,TX,ERROR,CE 17 64 F7 D4 1B AC CA
4.5548,DASHBOARD,0x106,TX,CRC_FAIL,61 C6 04 CF CC 0F DA 0E
4.5588,DASHBOARD,0x1DA,TX,ERROR,B5 C6 77 E8 0E 6F 46 03
4.5636,STEERING_ECU,0x148,RX,OK,A7 52 BA E6 7E DC 18 25
4.5668,ENGINE_ECU,0x121,RX,OK,AA 81 AD 4C 01 0C E8 44
4.5688,DASHBOARD,0x15E,RX,TIMEOUT,E6 3D 6F 60 18 A3 0E CD
4.5716,AIRBAG_ECU,0x1E0,TX,OK,D9 EE C3 CA ED 2B 3C DD
4.5754,ENGINE_ECU,0x1EC,TX,OK,1D 52 B1 90 AE 95 51 8A
4.5785,AIRBAG_ECU,0x1D1,TX,OK,DC CA CC 69 E1 5D AE 50
4.5815,STEERING_ECU,0x1A9,RX,OK,31 92 88 34 5C 7B 75 1E
4.5834,STEERING_ECU,0x1B4,RX,OK,90 E6 67 E9 4E 38 1F FE
4.587,ENGINE_ECU,0x11F,TX,OK,7A 5B D2 E3 16 08 13 EE
4.5889,AIRBAG_ECU,0x14D,RX,OK,40 B7 06 F7 6F 48 44 64
4.5908,STEERING_ECU,0x197,TX,OK,4F 60 A8 BB 3F C5 A0 26
4.5956,STEERING_ECU,0x1A2,TX,OK,0E BD 38 EF 94 44 42 0B
4.5986,ABS_ECU,0x1C0,TX,CRC_FAIL,F1 4E 10 4C 7E 18 ED B0
4.6019,ABS_ECU,0x117,TX,CRC_FAIL,5D F3 D7 44 D8 75 D7 83
4.6056,AIRBAG_ECU,0x195,RX,OK,BE 95 CF FB 37 77 C4 81
4.6073,ENGINE_ECU,0x12E,TX,OK,EE 99 E7 CE 54 62 59 0D
4.6123,DASHBOARD,0x17D,RX,OK,ED B4 01 B5 4E AB F8 16
4.6155,ABS_ECU,0x1F5,TX,OK,2F 75 03 25 63 E5 4B F6
4.6173,DASHBOARD,0x190,TX,OK,20 0A 84 E9 43 62 49 E4
4.6208,DASHBOARD,0x127,RX,OK,DF 47 87 D3 FD DD 6D 15
4.6223,STEERING_ECU,0x17B,RX,OK,8F A7 CD D7 A6 76 E7 5D
4.6264,ENGINE_ECU,0x1F6,TX,OK,D0 4A B4 58 82 FD 2F A7
4.629,STEERING_ECU,0x1A6,RX,OK,A9 AA 1D B8 67 CC EE E1
4.6325,STEERING_ECU,0x1CE,TX,OK,5C 82 34 FC BF D1 6E BE
4.6344,ABS_ECU,0x1F2,RX,OK,85 8F EF 37 DC B3 69 46
4.6366,ENGINE_ECU,0x1BD,RX,OK,99 D9 42 73 8E 92 54 00
4.6396,ENGINE_ECU,0x17A,TX,TIMEOUT,E0 7A 1C F4 EB FC 6E 60
4.644,ABS_ECU,0x1DD,RX,OK,C3 E5 81 36 0E 07 89 F0
4.6478,ABS_ECU,0x110,RX,TIMEOUT,3D F8 2E DB BE 81 D0 DD
4.6491,AIRBAG_ECU,0x190,TX,OK,94 88 36 E3 C8 4A C9 32
4.652,ABS_ECU,0x1E3,RX,OK,F0 70 A5 58 1E 0C 20 C0
4.6539,AIRBAG_ECU,0x1AA,RX,OK,D1 A7 B4 69 98 26 C3 86
4.6577,STEERING_ECU,0x12E,TX,OK,C5 F6 A7 5E E8 AD 11 27
4.6602,DASHBOARD,0x11A,RX,ERROR,0A 4E D4 17 68 CA CB 17
4.6643,DASHBOARD,0x121,RX,OK,2D E9 9F 6F 46 5C 4D 69
4.6663,STEERING_ECU,0x1F3,TX,OK,3E 57 4E 64 5D 90 B3 F7
4.6693,ENGINE_ECU,0x14A,RX,OK,C0 57 C4 34 E1 8D 94 85
4.6732,STEERING_ECU,0x151,TX,ERROR,14 27 2F 4D E6 DC 32 21
4.6758,STEERING_ECU,0x1AC,RX,OK,EE 0D 5D 17 DF 10 95 B6
4.6807,AIRBAG_ECU,0x116,TX,OK,41 F4 14 39 C4 6D FA 8D
4.6847,ABS_ECU,0x1E5,TX,TIMEOUT,19 F3 EC D8 AB BD BE B2
4.6882,ABS_ECU,0x13D,RX,TIMEOUT,62 78 98 D5 E6 BC 96 52
4.6921,DASHBOARD,0x166,RX,OK,21 89 24 B0 CB 35 23 B0
4.6953,AIRBAG_ECU,0x12D,RX,OK,9E 40 7F CC 0F A7 63 45
4.6999,ABS_ECU,0x1E3,RX,OK,F0 19 97 5A 7D 7D 35 70
4.7034,ENGINE_ECU,0x1BA,RX,OK,CC 72 A8 ED 0D 31 55 35
4.7062,ABS_ECU,0x1DF,RX,OK,01 A7 F2 55 FA A3 6D 6B
4.709,STEERING_ECU,0x1E3,RX,OK,03 4D 53 D5 F1 0C 05 59
4.7125,AIRBAG_ECU,0x1AB,TX,TIMEOUT,3C 9B A3 F5 45 43 5D E6
4.7172,AIRBAG_ECU,0x146,TX,OK,F2 C0 52 26 33 9B AD 31
4.7191,ABS_ECU,0x12F,TX,OK,97 A2 E8 0A 83 02 56 51
4.7231,ABS_ECU,0x1C4,TX,OK,23 27 A7 34 71 32 BF 50
4.7268,STEERING_ECU,0x182,TX,OK,49 02 59 9B DA B6 CE 2F
4.7316,ENGINE_ECU,0x1EC,RX,ERROR,9C DB 58 A3 46 FF B6 CF
4.7359,DASHBOARD,0x141,TX,OK,13 E3 A8 3B 18 A2 94 12
4.7397,DASHBOARD,0x126,RX,ERROR,AF B5 0C 29 FB 8C 1B D8
4.7431,DASHBOARD,0x135,TX,OK,AC 36 DB 92 B1 62 F0 D3
4.745,ABS_ECU,0x128,TX,OK,90 10 DF 53 E6 A4 58 83
4.7497,DASHBOARD,0x151,TX,TIMEOUT,BE 12 92 2A 48 81 57 34
4.753,ABS_ECU,0x104,RX,OK,2C 28 C7 28 B0 05 27 43
4.7566,STEERING_ECU,0x157,RX,OK,7E 5B E5 EC CD 7C 44 07
4.7584,DASHBOARD,0x18E,TX,ERROR,A8 52 28 F4 4F 45 34 1F
4.7631,STEERING_ECU,0x1BB,TX,OK,A8 A0 BB 36 C5 6F 5F 2A
4.7644,DASHBOARD,0x107,RX,OK,BE 9B 93 8D D7 F6 47 B7
4.768,ENGINE_ECU,0x1CB,TX,ERROR,6F 11 B8 9A 87 1F 7B 77
4.771,STEERING_ECU,0x196,RX,OK,FB 4D 6C B0 ED 03 37 80
4.7725,AIRBAG_ECU,0x1A4,RX,OK,92 1C 9D 72 79 39 E9 67
4.7738,DASHBOARD,0x1DE,RX,OK,71 92 FC E7 E4 4E 64 22
4.7775,ENGINE_ECU,0x1F7,TX,OK,C3 1C A5 5F 99 1A 77 F3
4.7797,DASHBOARD,0x1D3,RX,OK,63 DF 02 54 76 00 CE FE
4.7818,DASHBOARD,0x1CB,RX,OK,DD 68 42 F7 04 38 90 A6
4.7837,AIRBAG_ECU,0x167,TX,OK,4A E3 22 D2 8D 6A 4C 29
4.7851,AIRBAG_ECU,0x14F,RX,OK,DA B7 DA 5E 57 FF 3A 6A
4.788,DASHBOARD,0x1AF,RX,OK,82 F0 B7 86 0D 14 10 AF
4.7924,STEERING_ECU,0x180,TX,OK,97 87 C5 B6 5C A7 55 BC
4.7959,ENGINE_ECU,0x1B6,TX,OK,09 37 6B DE 92 34 F1 53
4.7982,ABS_ECU,0x169,RX,CRC_FAIL,84 F4 9B 0C 1C BE 9E 05
4.7996,STEERING_ECU,0x181,RX,OK,1A CF 23 7A 92 44 5A 50
4.801,STEERING_ECU,0x161,RX,CRC_FAIL,99 48 9D AF 8F 23 A4 02
4.8047,AIRBAG_ECU,0x1C2,TX,ERROR,2C 2E 7B C6 06 CC 7A E5
4.8094,AIRBAG_ECU,0x1DD,RX,OK,5A 6C F8 3D BF 53 AA 62
4.8125,AIRBAG_ECU,0x13E,TX,OK,C3 D1 B1 61 0C 7C 39 5D
4.8135,ABS_ECU,0x1E3,TX,OK,22 37 2E CB B8 FC 28 BE
4.815,AIRBAG_ECU,0x185,RX,OK,81 FF 75 FA E1 80 F5 00
4.8199,STEERING_ECU,0x17D,TX,OK,4E 4E AD 22 5F 47 36 2D
4.8226,AIRBAG_ECU,0x192,RX,OK,C0 B5 56 94 D6 9A 60 3D
4.8258,DASHBOARD,0x1B1,RX,OK,C4 44 27 56 BE 2D 84 41
4.8307,ABS_ECU,0x1B1,RX,OK,EA 28 F0 6F 08 95 27 4F
4.8343,ABS_ECU,0x1CF,RX,OK,13 8B 54 C7 F4 27 D0 5F
4.8382,AIRBAG_ECU,0x174,TX,TIMEOUT,C9 53 C6 D6 21 3D 56 24
4.8396,ENGINE_ECU,0x193,TX,OK,4A 24 FC 8F 6E A6 57 71
4.844,DASHBOARD,0x1A9,TX,OK,E6 56 9C B2 53 62 C3 7B
4.8453,STEERING_ECU,0x18C,TX,OK,3A 63 B5 A1 57 98 85 FB
4.8484,AIRBAG_ECU,0x156,RX,OK,54 71 38 5B C8 2C C9 AB
4.8505,AIRBAG_ECU,0x118,TX,OK,48 F9 D6 A2 24 89 40 13
4.8532,STEERING_ECU,0x1C3,RX,ERROR,C4 CB 0F DF E1 CA C4 B7
4.8571,STEERING_ECU,0x158,TX,OK,5A 38 9B AE 52 42 7B C5
4.8618,AIRBAG_ECU,0x16D,TX,OK,F1 E3 4D E6 F8 5B D2 6D
4.8646,DASHBOARD,0x115,RX,OK,D5 20 B4 C7 5C 6E A3 84
4.869,ENGINE_ECU,0x16D,TX,OK,82 46 1A B5 A8 B0 74 1C
4.8706,ENGINE_ECU,0x15C,RX,OK,87 B6 35 9D DD A4 12 4D
4.873,DASHBOARD,0x1C4,TX,OK,26 F0 55 11 58 F5 1B 4E
4.8774,AIRBAG_ECU,0x111,RX,OK,4B FB 0C A8 AB 7D A7 0C
4.8787,ABS_ECU,0x1B1,TX,OK,E1 25 86 78 52 33 CF 84
4.8806,ENGINE_ECU,0x1CC,TX,TIMEOUT,03 07 05 C7 51 BA BE 31
4.8822,ABS_ECU,0x108,TX,OK,1E 01 86 B4 06 4A 2D 25
4.8856,AIRBAG_ECU,0x179,RX,OK,C9 80 AA 5A A6 3C FE 2E
4.8871,AIRBAG_ECU,0x155,TX,TIMEOUT,11 61 54 37 2D 85 2E 02
4.8893,STEERING_ECU,0x177,TX,OK,F3 29 0A F8 E7 DE 48 25
4.8911,ENGINE_ECU,0x11D,RX,CRC_FAIL,FE 40 F1 35 49 B8 B8 ED
4.8926,ENGINE_ECU,0x1E6,RX,OK,6F 18 53 7F D0 D7 C0 90
4.8958,DASHBOARD,0x1AF,TX,OK,DC 6B 47 C1 08 4B 6C AD
4.9007,ABS_ECU,0x14C,RX,OK,4A 39 93 18 B5 6F FC C4
4.904,ABS_ECU,0x1E2,RX,OK,2C E4 15 29 5F 69 91 2D
4.9077,ABS_ECU,0x112,TX,OK,BA 43 DE F3 AE 61 5F 62
4.9118,ABS_ECU,0x10B,RX,CRC_FAIL,5E 6A 4A DC FB 28 43 1E
4.9166,ABS_ECU,0x188,TX,CRC_FAIL,7B E8 0B A4 81 7F E4 58
4.9211,ABS_ECU,0x103,TX,OK,DC 70 F3 34 79 75 35 BE
4.9257,DASHBOARD,0x150,RX,OK,A2 9C 1B E4 51 E2 64 FE
4.9306,DASHBOARD,0x11D,RX,OK,C4 BA BA 39 B8 E6 70 1A
4.9317,DASHBOARD,0x1F3,RX,OK,05 F5 1D 78 E9 93 6F 1C
4.9364,STEERING_ECU,0x129,RX,OK,E8 B0 15 60 37 2A 06 66
4.9386,ABS_ECU,0x14A,TX,OK,12 58 83 B5 C0 9D CA A8
4.9409,ENGINE_ECU,0x10E,TX,OK,FA DD B2 2E 9D A0 25 9A
4.9425,ENGINE_ECU,0x12C,RX,OK,CA 37 73 44 95 01 48 4B
4.9446,DASHBOARD,0x141,RX,OK,9E 69 7E 18 1D D2 C0 29
4.9475,DASHBOARD,0x173,RX,OK,7F 84 0E 71 FD 34 10 00
4.9489,ENGINE_ECU,0x144,RX,OK,AE 71 15 6E 9F 22 ED 11
4.9506,AIRBAG_ECU,0x1B9,TX,CRC_FAIL,A6 0B D1 A0 8D 77 B9 C7
4.9529,STEERING_ECU,0x13E,RX,TIMEOUT,1C 65 9F D0 3F 90 FB 6E
4.954,AIRBAG_ECU,0x1F5,RX,OK,C1 67 F6 BC 6B 90 32 1D
4.9587,ABS_ECU,0x10E,RX,TIMEOUT,57 4F C0 18 51 7E 90 D4
4.9605,ENGINE_ECU,0x1DD,TX,OK,70 32 74 EF 3F E6 85 3A
4.9623,AIRBAG_ECU,0x116,TX,OK,C4 56 14 D5 DD 2F 5B 95
4.9634,ABS_ECU,0x15B,RX,OK,2E E7 E9 8B 29 71 6C C3
4.9653,STEERING_ECU,0x189,RX,OK,59 4F 07 94 CD E1 D9 6F
4.9672,ENGINE_ECU,0x1F3,RX,OK,D4 64 57 AF F9 BA 4E 70
4.9709,ENGINE_ECU,0x107,TX,CRC_FAIL,7F CA 68 C5 99 9E 3B A9
